attendance,quiz1,quiz2,quiz3,quiz4,assignment1,assignment2,assignment3,assignment4,midterm,final_exam,pass_fail,needs_support
77.22,71.47,71.64,75.75,72.34,86.42,74.53,80.17,84.89,80.24,75.14,1,0
60.64,60.88,66.6,77.95,85.91,83.78,86.41,80.19,82.46,60.18,87.33,1,1
100.0,100.0,80.59,100.0,78.46,81.1,97.03,95.94,96.47,87.82,92.77,1,0
40.0,10.34,17.68,30.89,40.88,32.44,43.26,38.75,30.01,9.2,47.38,0,1
40.0,49.98,40.24,49.98,51.18,48.3,32.02,43.0,44.59,30.89,62.86,1,1
40.0,30.62,26.59,52.27,49.76,50.93,37.65,47.04,38.82,35.59,53.96,1,1
83.01,76.44,80.9,76.84,89.33,94.04,93.45,74.5,84.23,90.65,97.94,1,0
93.66,89.55,100.0,98.81,91.72,100.0,100.0,100.0,100.0,87.81,91.33,1,0
56.64,54.55,62.83,55.33,51.89,62.24,62.8,62.9,51.83,58.33,61.45,1,1
40.0,15.39,24.29,24.89,15.47,22.09,2.04,14.63,16.09,14.7,0.0,0,1
40.0,0.0,0.0,3.99,3.69,5.46,0.0,11.42,0.0,0.0,0.0,0,1
94.2,82.34,93.9,100.0,77.08,91.37,100.0,100.0,93.77,81.1,100.0,1,0
61.16,53.92,74.88,71.83,57.69,79.21,64.21,85.25,74.62,60.1,68.15,1,1
69.38,85.12,100.0,94.16,86.87,84.01,88.59,77.74,88.01,75.05,71.45,1,0
52.25,75.63,71.75,71.63,99.93,84.98,86.65,80.24,94.46,74.74,82.43,1,1
59.93,64.49,70.6,61.82,77.45,73.4,72.38,74.07,72.99,49.12,69.28,1,1
79.78,73.03,88.02,89.48,75.93,92.3,88.22,68.42,88.92,100.0,63.53,1,0
40.0,44.75,46.13,56.09,40.14,45.44,54.04,46.01,60.73,41.94,24.49,0,1
40.19,28.29,49.93,42.16,33.27,36.47,47.78,42.82,32.27,29.57,55.61,1,1
40.0,16.67,40.87,19.33,37.82,48.15,31.3,35.9,33.82,8.0,35.93,0,1
85.16,90.83,87.78,98.87,76.25,100.0,93.07,95.45,99.74,84.33,97.74,1,0
64.66,72.79,77.82,60.67,86.81,70.14,77.12,75.65,72.55,65.27,68.04,1,1
40.0,30.13,24.58,25.81,23.89,26.84,43.73,28.33,32.16,31.23,37.49,0,1
96.29,87.76,98.56,89.83,92.02,97.77,93.01,95.04,91.17,91.04,100.0,1,0
51.17,41.39,27.1,42.94,55.33,46.72,63.32,50.4,67.67,46.04,63.65,1,1
88.81,90.52,100.0,95.03,100.0,96.73,97.95,90.98,100.0,93.67,89.0,1,0
40.0,33.54,23.84,21.52,32.78,36.01,22.86,38.12,22.36,31.97,41.66,0,1
45.21,46.73,58.33,51.7,59.81,60.54,64.21,67.76,68.58,44.37,42.04,0,1
90.64,82.46,88.91,85.72,85.76,96.45,90.69,89.66,88.44,66.75,89.07,1,0
84.32,68.3,76.18,82.63,84.76,83.7,86.86,79.63,94.41,94.41,81.81,1,0
82.63,67.48,64.61,75.73,94.1,89.61,92.83,75.35,77.35,78.23,79.56,1,0
40.0,9.25,9.67,28.38,10.78,16.05,18.37,10.29,14.47,10.76,13.75,0,1
40.0,25.8,27.34,30.85,45.67,34.85,24.06,29.7,37.54,21.95,22.51,0,1
100.0,93.7,100.0,87.48,87.32,100.0,100.0,85.85,98.92,80.72,100.0,1,0
40.0,16.25,25.21,27.57,0.0,25.69,12.19,9.13,27.3,36.38,21.5,0,1
85.9,85.0,83.97,90.79,93.81,100.0,100.0,100.0,97.29,62.69,100.0,1,0
93.03,80.8,99.7,100.0,100.0,90.26,95.39,98.38,98.11,82.66,100.0,1,0
58.2,65.95,82.96,69.81,51.82,60.11,74.47,72.61,68.25,67.58,73.24,1,1
93.04,92.16,90.95,84.29,73.04,100.0,100.0,95.04,100.0,82.73,91.4,1,0
63.3,76.98,78.16,71.29,66.46,92.87,64.61,76.82,72.38,77.0,80.91,1,1
85.49,99.89,99.79,76.47,100.0,100.0,100.0,100.0,100.0,92.11,100.0,1,0
40.91,55.05,47.98,51.55,38.08,44.12,37.83,51.97,33.51,24.29,47.51,0,1
40.0,16.28,0.0,7.91,25.84,13.08,17.73,11.77,13.38,0.0,8.14,0,1
100.0,92.2,93.25,97.87,96.87,100.0,100.0,100.0,94.52,97.84,97.88,1,0
90.54,100.0,100.0,92.21,95.22,88.96,93.94,100.0,90.53,100.0,100.0,1,0
40.8,40.1,43.09,48.1,40.69,47.17,54.67,37.59,53.52,40.97,59.78,1,1
40.0,15.09,10.95,9.45,25.87,13.7,28.74,11.8,23.32,18.01,8.18,0,1
100.0,100.0,100.0,100.0,96.22,85.71,86.72,81.6,93.49,94.33,79.94,1,0
67.53,46.86,48.2,30.16,34.89,57.71,47.95,59.25,44.48,39.02,51.07,1,1
100.0,88.83,100.0,73.09,84.52,88.3,97.29,89.16,99.46,100.0,93.52,1,0
92.63,99.64,100.0,100.0,92.13,98.86,100.0,92.15,100.0,76.98,93.48,1,0
70.02,74.81,54.37,58.96,65.07,77.53,54.76,71.5,63.45,87.25,74.55,1,0
40.0,46.61,58.05,30.88,45.98,33.5,43.41,46.19,53.0,34.87,51.58,1,1
87.44,95.21,100.0,88.85,100.0,94.99,100.0,100.0,82.4,79.14,70.98,1,0
85.48,76.8,73.74,79.58,98.08,85.93,100.0,92.9,87.08,67.61,73.57,1,0
52.67,44.67,36.6,45.24,51.38,53.98,51.58,55.65,61.86,54.26,64.64,1,1
40.0,65.25,25.99,31.0,46.28,45.95,41.94,33.0,56.68,15.52,39.93,0,1
40.0,26.42,14.71,11.78,12.71,37.21,39.69,15.4,38.35,20.95,43.08,0,1
73.04,70.19,62.34,76.51,82.02,74.77,75.12,81.58,88.15,65.06,78.03,1,0
58.75,65.13,57.37,48.2,69.74,60.9,62.09,64.72,59.55,44.1,56.32,1,1
62.24,68.44,62.92,69.12,73.63,88.02,87.82,75.69,70.82,65.51,86.14,1,1
100.0,94.36,100.0,95.2,90.14,100.0,98.17,90.7,100.0,88.45,100.0,1,0
52.33,18.49,26.14,35.61,33.42,37.49,40.69,37.6,27.0,36.28,35.88,0,1
40.0,24.9,37.35,36.85,28.51,34.74,37.51,31.89,32.77,43.38,14.56,0,1
60.19,59.79,46.21,59.48,54.21,62.22,72.67,44.3,53.71,36.96,59.26,1,1
92.48,66.63,100.0,100.0,84.28,100.0,89.58,99.95,93.1,90.87,86.96,1,0
69.47,84.85,90.95,86.2,72.46,89.85,94.71,73.25,73.05,78.74,86.83,1,0
87.18,84.55,93.28,99.8,86.49,100.0,93.32,85.44,92.44,77.72,93.2,1,0
90.25,86.88,100.0,100.0,88.3,100.0,95.04,89.39,100.0,90.43,100.0,1,0
49.26,25.15,47.45,33.91,33.16,42.89,35.69,45.32,64.73,35.56,36.27,0,1
40.0,37.63,41.49,34.51,36.82,29.43,41.98,29.01,23.13,34.84,32.6,0,1
40.0,26.8,8.74,28.16,23.9,20.85,17.8,29.16,37.06,14.26,19.27,0,1
40.0,18.61,20.66,22.82,47.35,40.55,60.17,34.42,51.25,41.78,26.4,0,1
89.99,99.21,92.84,87.81,100.0,100.0,91.87,100.0,88.42,76.71,99.34,1,0
100.0,95.94,100.0,99.96,100.0,70.81,98.49,96.54,90.33,97.69,85.01,1,0
82.41,89.27,95.18,95.25,97.18,100.0,99.87,100.0,100.0,92.04,100.0,1,0
40.0,28.7,44.08,36.84,43.76,62.65,38.4,48.91,37.06,39.98,36.52,0,1
40.0,28.93,29.66,45.88,18.39,41.16,34.98,23.56,49.42,38.12,35.44,0,1
58.71,54.12,57.01,49.07,44.53,66.69,55.4,70.99,56.97,56.88,80.57,1,1
44.1,47.73,47.67,58.17,23.59,40.53,53.61,47.06,58.19,38.52,67.43,1,1
40.0,0.0,9.27,0.0,18.62,3.18,5.39,11.38,6.35,7.26,0.95,0,1
80.3,73.06,66.66,56.5,90.2,82.92,85.06,82.99,78.02,70.25,75.57,1,0
48.08,50.17,34.17,36.49,18.77,43.47,48.16,59.62,44.22,10.52,21.58,0,1
57.88,43.26,54.26,39.91,52.48,59.94,67.37,59.8,59.37,47.9,42.68,0,1
99.56,100.0,100.0,87.07,96.56,100.0,100.0,96.42,100.0,89.92,87.47,1,0
66.22,64.71,76.15,52.82,69.16,63.86,78.28,67.84,82.25,47.4,50.41,1,1
70.74,96.38,89.23,100.0,72.53,85.61,84.96,94.42,75.54,80.89,80.98,1,0
75.53,75.6,75.7,89.36,93.45,93.99,92.91,95.26,98.35,84.51,100.0,1,0
94.98,77.44,83.3,93.16,75.26,94.15,92.18,86.58,99.28,80.36,100.0,1,0
55.03,45.8,49.27,58.82,52.86,54.54,46.39,59.4,59.03,51.52,40.07,0,1
40.0,25.97,20.5,29.55,0.0,30.45,32.49,34.86,43.55,31.58,28.0,0,1
51.61,35.51,44.38,53.46,51.58,79.62,71.48,62.15,59.64,55.84,64.89,1,1
74.14,64.19,81.43,74.09,86.61,74.8,71.48,91.15,77.71,75.96,72.04,1,0
44.74,53.63,53.65,46.77,32.59,58.17,48.28,59.5,35.48,42.63,35.88,0,1
88.7,88.3,84.51,88.59,99.9,100.0,100.0,96.21,100.0,83.34,100.0,1,0
45.84,35.58,49.04,57.35,41.14,48.81,50.34,53.86,61.11,36.25,44.29,0,1
92.61,83.6,95.33,76.69,94.81,97.99,84.13,100.0,100.0,100.0,100.0,1,0
97.18,89.11,89.55,100.0,88.11,89.46,96.07,85.65,94.25,82.27,88.48,1,0
96.49,100.0,88.8,92.08,89.12,100.0,100.0,100.0,100.0,93.28,97.15,1,0
50.35,42.05,22.46,34.12,39.88,40.28,46.37,43.03,46.9,37.8,24.52,0,1
98.84,100.0,95.63,88.74,92.95,100.0,100.0,100.0,100.0,82.03,100.0,1,0
100.0,100.0,100.0,76.27,100.0,94.38,100.0,100.0,100.0,94.05,84.06,1,0
73.31,64.32,67.73,63.62,64.12,50.94,60.98,69.29,83.52,58.7,80.76,1,0
53.95,51.89,32.99,51.63,55.91,49.55,54.99,61.22,53.82,43.53,63.02,1,1
95.03,98.75,100.0,97.85,85.16,98.17,74.8,84.52,94.74,81.53,92.21,1,0
40.0,27.25,27.94,35.98,30.17,41.37,49.79,37.95,40.35,32.96,20.42,0,1
40.0,28.62,35.15,41.4,26.66,37.51,28.58,23.11,39.63,10.92,11.9,0,1
58.54,43.2,40.05,57.53,54.1,58.08,55.42,58.82,64.1,68.26,38.02,0,1
67.03,71.21,66.83,66.23,70.81,55.96,77.96,63.41,85.46,78.33,65.27,1,0
48.28,49.41,39.89,72.79,40.66,66.69,48.62,44.94,64.04,37.38,48.43,0,1
40.0,34.38,22.09,26.76,38.01,34.55,29.08,37.91,41.91,20.74,18.28,0,1
53.9,59.98,43.46,54.8,39.73,72.0,51.43,68.33,53.18,36.3,40.23,0,1
58.24,36.29,39.09,28.27,37.81,41.63,45.09,40.73,56.16,31.36,43.42,0,1
53.63,60.58,65.37,73.18,69.15,61.63,60.02,73.69,68.74,75.03,55.95,1,1
64.14,63.01,43.38,41.7,54.14,55.06,54.79,66.35,70.65,64.54,71.08,1,1
40.77,37.38,30.25,51.73,36.05,55.78,21.98,44.07,39.39,32.89,32.95,0,1
40.0,8.62,0.0,0.0,0.0,4.73,3.24,8.4,13.91,1.17,5.81,0,1
40.0,23.33,19.09,16.68,7.13,26.45,23.72,21.18,31.53,14.54,11.41,0,1
60.41,50.4,56.97,50.1,73.89,68.0,84.95,65.37,45.6,59.95,51.2,1,1
91.56,94.79,79.61,83.26,84.17,85.18,83.54,89.08,89.17,72.7,99.68,1,0
63.58,64.83,48.01,67.5,65.39,63.27,61.09,77.15,74.76,66.26,48.4,0,1
50.16,38.83,36.28,64.9,27.67,44.27,41.02,30.12,61.21,39.62,39.02,0,1
48.41,48.73,33.82,31.54,35.75,52.54,51.14,45.2,48.79,46.73,40.92,0,1
64.0,77.72,44.38,53.31,52.75,78.36,61.2,66.7,63.42,53.46,65.22,1,1
40.0,3.02,0.38,0.0,0.0,0.0,4.71,15.59,3.39,4.42,5.59,0,1
80.55,53.06,57.04,49.84,60.88,72.68,69.81,58.12,61.29,80.36,54.5,1,0
75.66,83.06,100.0,72.15,81.0,90.19,79.39,75.3,91.78,61.45,87.53,1,0
71.53,53.16,53.34,55.29,56.94,54.73,63.0,60.42,67.13,60.81,56.11,1,1
93.19,91.04,100.0,100.0,92.91,100.0,100.0,100.0,98.05,90.26,100.0,1,0
70.19,73.86,70.17,67.17,80.23,63.11,53.77,59.42,71.71,58.0,63.12,1,0
86.79,77.94,63.82,96.2,86.86,91.77,85.01,89.45,93.15,89.84,71.47,1,0
40.0,34.76,22.99,49.32,62.23,32.57,47.86,49.85,40.47,50.64,36.93,0,1
80.65,72.67,66.17,69.17,56.98,84.83,62.76,77.16,72.43,65.94,84.46,1,0
69.82,68.23,70.76,81.06,70.72,83.69,83.81,80.01,77.3,64.69,67.77,1,0
100.0,81.96,100.0,93.09,91.46,100.0,100.0,100.0,100.0,100.0,100.0,1,0
40.0,18.53,19.97,11.22,25.27,34.83,30.33,35.06,35.82,8.61,15.94,0,1
40.0,0.0,0.0,0.33,9.19,14.02,3.29,0.0,12.12,0.0,6.63,0,1
40.0,26.05,8.99,8.61,34.56,21.29,23.05,35.54,16.82,17.95,29.53,0,1
62.33,56.47,55.23,54.39,49.44,58.62,70.04,48.45,54.37,47.01,53.44,1,1
64.38,48.96,49.13,74.28,77.06,43.56,73.83,51.7,62.93,54.39,59.21,1,1
62.79,59.42,48.73,51.09,54.87,67.07,66.86,66.3,75.61,65.5,70.39,1,1
71.36,70.95,80.04,71.02,46.29,59.93,74.67,81.32,84.32,68.84,69.61,1,0
95.45,100.0,100.0,96.34,100.0,100.0,100.0,100.0,92.31,96.19,100.0,1,0
40.0,0.0,12.74,36.26,18.22,13.66,11.39,35.96,19.86,28.51,10.62,0,1
40.0,42.64,52.7,41.11,44.72,45.58,50.36,51.07,32.43,29.94,31.62,0,1
40.0,44.64,34.3,38.63,37.79,49.65,52.35,43.0,44.14,47.46,31.26,0,1
76.83,97.58,73.21,94.25,96.29,92.2,86.38,95.21,83.62,78.11,74.17,1,0
91.82,94.18,83.87,82.95,93.92,93.98,91.72,97.62,89.63,75.19,93.45,1,0
44.34,85.58,65.99,60.28,54.78,70.46,71.66,70.36,77.36,72.33,55.67,1,1
52.47,43.7,48.43,53.28,42.26,55.16,56.32,61.8,57.07,50.74,44.47,0,1
84.0,92.74,67.94,90.74,100.0,90.92,100.0,83.14,83.79,91.14,67.92,1,0
72.71,75.93,100.0,91.71,65.16,86.53,72.44,96.01,90.74,93.72,77.15,1,0
40.0,6.76,27.43,23.74,32.38,30.44,33.11,42.68,34.02,25.84,25.22,0,1
65.12,63.39,67.38,72.33,60.15,69.06,67.92,71.01,64.66,60.18,53.82,1,0
40.0,0.0,3.65,0.0,0.0,0.0,8.26,0.0,15.45,0.0,3.38,0,1
86.14,74.89,73.87,78.73,85.18,82.38,85.2,73.92,73.93,70.71,66.85,1,0
40.0,42.74,34.02,40.69,43.9,51.0,63.22,40.5,42.39,44.16,53.7,1,1
40.0,0.0,22.0,8.44,13.16,9.91,20.4,12.22,4.25,0.0,0.0,0,1
47.12,38.49,34.27,49.57,50.13,50.16,57.26,41.86,47.04,38.3,40.6,0,1
40.0,29.66,29.16,26.19,14.07,51.92,36.75,24.08,13.87,22.04,26.59,0,1
40.0,39.51,33.51,30.79,15.26,6.07,19.7,14.03,31.42,53.24,25.83,0,1
53.61,86.73,91.17,86.57,99.92,97.44,100.0,94.92,100.0,70.02,91.55,1,1
40.0,0.0,26.18,14.77,18.61,19.94,27.49,3.81,10.74,4.14,2.93,0,1
56.07,85.16,74.47,71.51,76.62,84.12,81.17,87.07,84.43,86.37,65.61,1,1
40.0,36.55,28.88,19.17,14.85,40.3,25.55,34.45,40.1,22.63,24.49,0,1
62.17,47.88,99.09,55.08,81.01,77.63,62.47,72.34,77.69,52.8,62.99,1,1
88.88,91.74,97.97,96.96,95.32,87.92,97.89,100.0,85.13,100.0,100.0,1,0
63.13,66.96,48.64,34.25,42.21,58.33,65.54,60.73,53.76,41.35,41.07,0,1
64.19,71.68,69.38,77.71,88.84,72.95,67.82,85.47,81.0,82.96,89.76,1,1
40.0,22.86,29.69,44.78,37.29,38.31,42.49,46.8,42.68,33.89,47.15,0,1
100.0,100.0,95.7,96.09,85.1,100.0,100.0,90.05,100.0,100.0,87.59,1,0
63.72,62.03,86.42,68.85,72.02,85.36,64.09,70.0,67.35,61.48,79.71,1,1
57.4,79.22,90.86,68.65,65.95,84.06,74.06,78.83,82.91,64.43,68.98,1,1
72.4,66.42,70.38,76.0,77.36,78.77,87.89,83.28,76.85,72.36,55.98,1,0
45.68,31.28,43.07,37.41,56.99,35.58,46.29,51.57,34.89,57.74,42.76,0,1
81.78,82.02,60.8,56.89,79.57,75.76,71.45,66.59,67.8,67.67,48.89,0,0
40.0,35.02,49.61,47.32,50.28,56.38,39.16,45.02,47.06,53.67,28.37,0,1
88.04,80.95,99.59,84.9,98.68,90.71,89.69,86.01,72.3,100.0,84.21,1,0
45.27,55.14,63.42,55.7,59.94,61.16,56.15,62.93,48.83,55.63,55.53,1,1
46.49,41.84,41.08,22.78,38.34,39.43,26.4,38.73,40.12,37.12,43.59,0,1
51.89,41.35,53.28,32.15,47.81,55.26,48.31,61.23,58.74,60.49,46.61,0,1
78.41,100.0,93.14,64.37,64.26,86.39,97.1,90.72,100.0,86.09,87.38,1,0
67.99,94.35,69.62,58.04,72.57,83.78,80.47,86.29,79.31,75.18,91.99,1,0
40.0,28.75,28.02,19.24,0.0,37.5,32.92,34.81,28.37,16.61,29.03,0,1
40.0,30.98,31.57,37.58,47.52,38.95,45.94,41.09,34.13,41.95,53.37,1,1
73.48,68.9,73.0,65.14,92.97,77.79,79.3,85.15,81.7,82.51,90.41,1,0
100.0,100.0,100.0,89.94,100.0,100.0,100.0,92.65,95.76,79.77,100.0,1,0
42.36,29.02,36.97,43.86,47.72,40.45,38.76,48.61,35.73,33.75,33.9,0,1
100.0,92.79,82.24,92.69,89.2,93.99,96.32,100.0,100.0,100.0,100.0,1,0
40.0,20.55,31.29,18.13,1.83,33.48,9.41,14.17,13.85,12.85,16.29,0,1
54.85,55.91,35.48,67.31,62.89,55.01,49.17,48.79,52.07,38.67,35.72,0,1
99.21,93.46,93.2,95.15,73.06,84.48,100.0,92.29,100.0,74.0,86.6,1,0
40.0,57.33,38.58,30.14,42.93,44.79,62.28,52.69,50.77,37.75,41.78,0,1
79.96,62.67,75.93,98.91,80.55,89.89,74.65,90.11,88.01,99.93,95.81,1,0
92.33,81.19,87.0,100.0,87.1,100.0,100.0,97.96,83.94,100.0,83.91,1,0
46.18,40.14,61.63,36.34,53.28,49.59,43.7,47.89,45.67,58.9,40.64,0,1
51.17,67.06,51.65,50.24,67.31,69.07,73.83,60.35,62.66,56.37,47.99,0,1
40.0,11.94,31.29,0.0,29.69,27.0,31.3,27.29,18.13,26.02,25.21,0,1
40.0,34.46,44.38,42.0,22.86,43.09,45.08,45.78,54.17,40.03,24.43,0,1
52.47,55.02,39.89,35.66,48.15,39.5,48.82,52.79,55.77,38.36,64.13,1,1
40.0,42.8,36.98,33.22,40.17,38.8,40.56,33.36,39.46,30.61,29.17,0,1
74.83,79.5,87.11,67.42,80.91,77.94,71.88,90.22,78.3,81.62,45.36,0,0
80.92,100.0,92.88,80.38,100.0,100.0,80.95,100.0,90.37,68.62,95.39,1,0
94.86,93.83,94.54,77.74,91.6,100.0,88.44,96.76,93.04,89.33,100.0,1,0
40.0,37.24,41.46,73.21,51.45,54.97,74.25,54.88,63.16,61.62,58.46,1,1
53.9,48.01,62.75,56.11,70.24,53.42,59.69,63.04,66.44,28.37,53.09,1,1
72.95,82.98,86.92,64.5,80.33,83.23,83.69,77.06,93.27,80.44,95.11,1,0
40.0,34.9,24.16,55.19,21.78,40.55,60.9,40.76,44.57,59.57,38.61,0,1
40.52,61.78,43.74,70.3,43.86,57.57,63.49,55.12,64.35,58.87,42.75,0,1
45.06,63.17,34.35,22.83,32.89,52.34,41.07,50.19,54.9,28.35,39.52,0,1
40.0,8.57,0.0,2.37,0.0,6.24,7.45,5.0,6.96,0.0,0.0,0,1
40.0,23.34,28.38,40.28,36.22,29.52,29.05,28.87,23.5,36.63,26.55,0,1
40.0,38.95,31.68,19.66,31.74,45.04,47.34,42.8,33.25,65.72,30.93,0,1
84.76,85.17,84.49,94.36,71.9,89.84,100.0,84.13,90.25,100.0,70.22,1,0
52.72,42.25,56.14,55.07,64.72,70.34,56.18,63.65,62.29,54.11,78.31,1,1
40.0,43.27,30.3,26.45,31.19,42.89,47.28,57.56,51.7,40.34,43.23,0,1
79.11,91.19,92.1,100.0,77.53,100.0,83.63,96.92,80.71,86.61,93.34,1,0
52.38,52.1,49.17,45.13,50.47,65.46,61.27,77.72,64.78,39.59,54.8,1,1
40.0,7.99,45.62,6.03,30.51,43.18,32.58,9.22,26.63,24.58,42.94,0,1
40.0,22.42,33.92,19.11,29.0,19.44,34.18,35.72,24.95,36.08,7.01,0,1
45.29,41.66,36.59,44.78,25.2,18.28,32.54,33.47,34.12,29.61,38.21,0,1
49.26,54.37,49.47,39.79,40.59,32.38,52.48,41.01,52.47,53.49,54.98,1,1
45.49,63.34,43.33,45.56,51.98,65.53,67.37,63.57,51.57,31.26,55.22,1,1
95.07,89.82,100.0,100.0,96.71,95.25,100.0,81.28,97.1,96.12,98.81,1,0
40.0,25.84,12.49,22.42,19.13,24.47,11.97,26.66,19.21,24.39,31.69,0,1
40.0,24.28,23.68,48.69,44.6,34.46,44.51,43.6,33.75,42.85,30.92,0,1
81.13,83.82,76.9,81.1,79.56,71.08,81.8,95.05,74.09,73.14,82.08,1,0
54.13,38.2,46.54,39.77,64.66,53.28,40.71,47.67,49.19,55.81,37.28,0,1
82.4,65.69,74.31,67.04,83.44,59.22,79.32,83.09,71.7,74.24,60.45,1,0
70.11,69.52,68.12,62.9,90.78,70.0,87.46,98.21,74.23,33.84,75.85,1,0
77.15,72.76,84.14,73.22,74.99,67.95,76.55,69.68,89.39,93.32,90.42,1,0
40.0,0.0,0.0,0.0,0.0,2.78,9.0,12.05,0.0,6.38,18.85,0,1
40.0,21.11,25.07,16.44,42.25,22.7,32.92,37.11,28.23,15.88,11.65,0,1
62.94,71.91,45.81,66.08,63.09,75.81,67.83,62.07,86.1,88.82,90.73,1,1
80.61,87.73,75.24,75.88,86.95,96.01,68.27,77.77,92.96,64.75,85.73,1,0
85.91,77.88,91.33,88.24,86.41,89.45,89.51,96.48,86.08,83.88,78.7,1,0
65.9,42.28,48.53,55.71,53.45,56.9,43.74,62.15,60.05,54.08,51.35,1,1
79.2,56.13,58.28,68.86,62.14,70.51,75.24,66.19,80.8,63.01,66.54,1,0
76.0,80.63,77.42,87.84,100.0,74.27,84.12,87.24,77.61,77.85,99.38,1,0
100.0,100.0,96.35,91.02,100.0,100.0,100.0,85.11,100.0,100.0,100.0,1,0
86.92,100.0,97.27,91.61,100.0,87.12,100.0,100.0,82.21,100.0,100.0,1,0
86.19,100.0,67.85,85.65,97.16,85.13,93.13,93.95,100.0,88.3,70.8,1,0
40.0,13.33,43.61,25.04,0.47,24.86,28.96,43.84,24.95,12.27,16.13,0,1
40.0,0.0,0.0,0.0,0.92,4.61,0.0,7.09,0.0,0.0,1.7,0,1
95.64,100.0,90.19,85.63,100.0,100.0,98.6,91.32,96.77,77.15,100.0,1,0
58.15,60.64,71.49,65.42,42.45,58.54,76.67,65.58,65.23,56.41,60.51,1,1
78.25,96.45,76.87,93.78,86.33,88.0,84.98,89.88,90.31,68.89,80.78,1,0
59.78,74.03,71.4,82.86,75.51,59.7,60.93,72.37,73.8,83.07,63.81,1,1
40.25,59.39,50.61,52.0,43.78,44.55,52.27,56.78,58.56,43.03,46.5,0,1
69.92,39.81,84.69,65.49,81.31,64.09,66.97,64.19,67.27,58.99,59.22,1,0
40.0,47.66,30.49,48.42,58.14,43.35,47.47,47.7,51.14,36.52,33.19,0,1
82.92,66.0,71.73,75.02,84.17,88.7,70.04,74.42,89.33,53.4,69.69,1,0
67.95,74.59,69.36,59.65,55.44,80.98,66.29,73.14,66.5,51.46,83.71,1,0
40.0,55.68,51.83,41.97,38.04,44.01,42.44,38.27,39.35,31.67,35.77,0,1
40.0,38.65,57.29,17.66,35.48,26.12,38.58,32.17,35.23,40.42,29.22,0,1
40.0,1.0,8.64,18.94,25.44,17.6,7.58,34.16,11.0,9.14,1.73,0,1
40.0,14.26,6.98,23.15,31.23,18.46,29.12,26.74,29.99,5.11,22.56,0,1
78.78,77.15,58.27,84.1,61.55,65.56,67.97,67.16,90.24,70.69,73.31,1,0
93.56,85.5,81.79,71.94,91.48,93.51,100.0,79.1,88.69,69.49,77.15,1,0
52.4,63.81,66.34,25.74,53.85,56.44,42.79,60.23,50.93,48.78,60.49,1,1
40.0,36.22,41.64,41.93,29.12,33.7,39.55,34.12,54.62,4.25,40.37,0,1
51.82,43.07,48.34,38.5,56.86,63.37,73.81,55.5,60.21,40.1,52.26,1,1
44.81,42.34,26.91,25.54,28.2,45.53,47.41,35.9,30.21,36.5,46.41,0,1
57.25,83.68,89.8,70.97,84.58,64.86,67.94,75.5,83.59,81.5,73.79,1,1
75.12,76.33,72.43,76.75,83.51,86.14,80.89,81.59,89.6,72.42,47.82,0,0
64.47,74.26,78.6,60.0,73.51,78.2,61.48,83.54,81.33,71.45,77.39,1,1
47.83,58.15,58.68,71.74,63.64,75.71,54.5,68.96,61.54,38.86,66.79,1,1
64.75,70.6,60.62,73.47,72.26,80.11,76.37,67.67,71.0,63.02,74.45,1,1
100.0,83.62,96.14,95.64,93.77,95.53,98.88,100.0,91.0,77.91,90.91,1,0
89.79,100.0,92.06,83.3,100.0,76.77,100.0,83.77,97.14,77.0,87.3,1,0
40.0,38.28,56.95,27.01,36.75,32.43,42.07,36.46,38.89,15.18,36.33,0,1
40.0,31.79,11.65,17.69,34.42,26.61,26.65,34.97,23.06,26.27,1.43,0,1
57.51,32.63,16.76,22.27,29.93,46.03,45.01,46.96,39.39,69.63,46.06,0,1
77.19,86.71,54.97,84.62,64.0,77.77,71.92,54.78,77.28,68.34,58.78,1,0
90.8,88.92,89.57,77.62,77.75,84.78,79.46,98.48,96.43,100.0,92.33,1,0
78.32,82.63,72.18,80.59,87.78,87.73,79.19,92.19,90.49,62.15,81.2,1,0
40.0,17.53,30.09,10.45,27.89,20.31,33.34,16.3,39.11,32.59,33.47,0,1
40.0,0.0,0.0,8.11,0.0,10.03,15.1,7.09,16.2,7.14,0.0,0,1
60.33,54.03,64.35,60.25,34.02,75.08,54.55,61.02,55.75,67.21,48.7,0,1
74.11,71.46,69.58,51.18,45.57,64.01,83.08,74.74,62.13,76.74,72.73,1,0
75.78,100.0,63.57,63.19,89.72,76.68,85.65,90.07,86.36,79.98,77.43,1,0
51.55,63.77,41.61,59.37,53.96,55.16,50.92,57.75,62.14,52.98,71.26,1,1
95.97,89.93,93.76,98.14,93.98,83.44,89.48,95.78,91.67,81.48,92.34,1,0
40.0,25.35,35.11,33.91,40.1,40.42,37.72,30.49,45.32,36.33,11.47,0,1
85.8,81.38,44.86,70.81,85.75,83.41,77.88,79.42,83.17,80.09,64.54,1,0
55.73,72.09,63.76,76.17,70.38,75.64,84.72,56.87,60.75,70.86,77.59,1,1
77.99,60.52,65.49,59.96,60.03,66.88,65.57,65.23,73.12,48.98,52.91,1,1
40.0,60.0,50.04,36.65,51.73,56.61,54.83,49.58,52.51,44.87,46.54,0,1
40.0,1.17,0.0,3.35,0.0,7.54,7.46,15.89,1.28,0.0,14.96,0,1
49.44,41.65,56.59,43.78,75.2,70.31,59.52,58.05,43.77,43.37,36.74,0,1
